"EPI_ISL_75351","PB2: EPI259356 / PB1: EPI259357 / PA: EPI259358 / HA: EPI259359 / NP: EPI259360 / NA: EPI259361 / MP: EPI259362 / NS: EPI259363","A/Boston/149/2009","A / H1N1","swl","P0","North America / United States / Massachusetts","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-07-01",,"2010-05-25",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_75174","PB2: EPI258947 / PB1: EPI258948 / PA: EPI258949 / HA: EPI258950 / NP: EPI258951 / NA: EPI258952 / MP: EPI258953 / NS: EPI258954","A/Wisconsin/629-D02082/2009","A / H1N1","swl","P0","North America / United States / Wisconsin","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-10-19",,"2010-05-25",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_75168","PB2: EPI258899 / PB1: EPI258900 / PA: EPI258901 / HA: EPI258902 / NP: EPI258903 / NA: EPI258904 / MP: EPI258905 / NS: EPI258906","A/Wisconsin/629-D00830/2009","A / H1N1","swl","P0","North America / United States / Wisconsin","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-10-12",,"2010-05-25",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_75152","PB2: EPI258771 / PB1: EPI258772 / PA: EPI258773 / HA: EPI258774 / NP: EPI258775 / NA: EPI258776 / MP: EPI258777 / NS: EPI258778","A/Tallinn/INS182/2010","A / H1N1","swl","P0","Europe / Estonia","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2010-01-04",,"2010-05-25",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_75149","PB2: EPI258747 / PB1: EPI258748 / PA: EPI258749 / HA: EPI258750 / NP: EPI258751 / NA: EPI258752 / MP: EPI258753 / NS: EPI258754","A/Pensacola/INS109/2009","A / H1N1","swl","P0","North America / United States / Florida","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-11-17",,"2010-05-25",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_75145","PB2: EPI258715 / PB1: EPI258716 / PA: EPI258717 / HA: EPI258718 / NP: EPI258719 / NA: EPI258720 / MP: EPI258721 / NS: EPI258722","A/Madrid/INS186/2009","A / H1N1","swl","P0","Europe / Spain","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-12-30",,"2010-05-25",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_75125","PB2: EPI258555 / PB1: EPI258556 / PA: EPI258557 / HA: EPI258558 / NP: EPI258559 / NA: EPI258560 / MP: EPI258561 / NS: EPI258562","A/California/VRDL90/2009","A / H1N1","swl","P0","North America / United States / California","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-10-17",,"2010-05-25",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_75113","PB2: EPI258459 / PB1: EPI258460 / PA: EPI258461 / HA: EPI258462 / NP: EPI258463 / NA: EPI258464 / MP: EPI258465 / NS: EPI258466","A/Bonn/INS178/2010","A / H1N1","swl","P0","Europe / Germany / North Rhine-Westphalia","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2010-01-05",,"2010-05-25",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_75110","PB2: EPI258435 / PB1: EPI258436 / PA: EPI258437 / HA: EPI258438 / NP: EPI258439 / NA: EPI258440 / MP: EPI258441 / NS: EPI258442","A/Berlin/INS171/2009","A / H1N1","swl","P0","Europe / Germany / Berlin","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-12-18",,"2010-05-25",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_75093","PB2: EPI258299 / PB1: EPI258300 / PA: EPI258301 / HA: EPI258302 / NP: EPI258303 / NA: EPI258304 / MP: EPI258305 / NS: EPI258306","A/Athens/INS123/2009","A / H1N1","swl","P0","Europe / Greece","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-12-13",,"2010-05-25",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_75091","PB2: EPI258283 / PB1: EPI258284 / PA: EPI258285 / HA: EPI258286 / NP: EPI258287 / NA: EPI258288 / MP: EPI258289 / NS: EPI258290","A/Aarhus/INS116/2009","A / H1N1","swl","P0","Europe / Denmark","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-11-24",,"2010-05-25",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_75089","PB2: EPI258269 / PB1: EPI258270 / PA: EPI258268 / HA: EPI258272 / NP: EPI258265 / NA: EPI258271 / MP: EPI258267 / NS: EPI258266","A/Jilin-Nanguan/SWL181/2010","A / H1N1","swl","C1","Asia / China / Jilin","Human","Yu Lan (WHO Chinese National Influenza Center / Virology Institute, Chinese CDC)","WHO Chinese National Influenza Center",,"Yu Lan,Zi Li,Xiyan Li,Xiang Zhao,Yanhui Cheng,minju Tan,Xinwan Li,Lei Yang,Shumei Zou,Leying Wen,Dayan Wang,Dexin Li,Yuelong Shu",,,"2010-01-25",,,"A/California/07/2009 like",,"Resistant","Sensitive","Sensitive","Sensitive","Unknown",39,"F",,,,,,,,,,"no"
"EPI_ISL_74669","PB2: EPI256575 / PB1: EPI256576 / PA: EPI256574 / HA: EPI256578 / NP: EPI256571 / NA: EPI256577 / MP: EPI256573 / NS: EPI256572","A/Guangxi/SWL7/2009","A / H1N1","swl","C1","Asia / China / Guangxi","Human","Yu Lan (WHO Chinese National Influenza Center / Virology Institute, Chinese CDC)","WHO Chinese National Influenza Center",,"Yu Lan,Zi Li,Xiyan Li,Xiang Zhao,Yanhui Cheng,minju Tan,Xinwan Li,Lei Yang,Shumei Zou,Leying Wen,Dayan Wang,Dexin Li,Yuelong Shu",,,"2009-12-20",,,"A/California/07/2009 like",,"Resistant","Sensitive","Sensitive","Sensitive","Unknown",16,"M",,,,,,,,,,"no"
"EPI_ISL_74152","PB2: EPI254991 / PB1: EPI254992 / PA: EPI254993 / HA: EPI254994 / NP: EPI254995 / NA: EPI254996 / MP: EPI254997 / NS: EPI254998","A/New York/6977/2009","A / H1N1","swl","P0","North America / United States / New York / Greene County","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-12-11",,"2010-04-27",,,"Unknown","Unknown","Unknown","Unknown","Unknown",56,"F",,,,,,,,,,"yes"
"EPI_ISL_74141","PB2: EPI254903 / PB1: EPI254904 / PA: EPI254905 / HA: EPI254906 / NP: EPI254907 / NA: EPI254908 / MP: EPI254909 / NS: EPI254910","A/New York/3250/2010","A / H1N1","swl","P0","North America / United States / New York / Suffolk County","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2010-01-27",,"2010-04-27",,,"Unknown","Unknown","Unknown","Unknown","Unknown",13,"F",,,,,,,,,,"yes"
"EPI_ISL_74140","PB2: EPI254895 / PB1: EPI254896 / PA: EPI254897 / HA: EPI254898 / NP: EPI254899 / NA: EPI254900 / MP: EPI254901 / NS: EPI254902","A/New York/3236/2010","A / H1N1","swl","P0","North America / United States / New York / Queens County","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2010-01-26",,"2010-04-27",,,"Unknown","Unknown","Unknown","Unknown","Unknown",24,"M",,,,,,,,,,"yes"
"EPI_ISL_74129","PB2: EPI254807 / PB1: EPI254808 / PA: EPI254809 / HA: EPI254810 / NP: EPI254811 / NA: EPI254812 / MP: EPI254813 / NS: EPI254814","A/New York/1998/2010","A / H1N1","swl","P0","North America / United States / New York / Suffolk County","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2010-01-18",,"2010-04-27",,,"Unknown","Unknown","Unknown","Unknown","Unknown",17,"M",,,,,,,,,,"yes"
"EPI_ISL_74127","PB2: EPI254791 / PB1: EPI254792 / PA: EPI254793 / HA: EPI254794 / NP: EPI254795 / NA: EPI254796 / MP: EPI254797 / NS: EPI254798","A/New York/1680/2010","A / H1N1","swl","P0","North America / United States / New York / Nassau County","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2010-01-12",,"2010-04-27",,,"Unknown","Unknown","Unknown","Unknown","Unknown",26,"M",,,,,,,,,,"yes"
"EPI_ISL_74122","PB2: EPI254751 / PB1: EPI254752 / PA: EPI254753 / HA: EPI254754 / NP: EPI254755 / NA: EPI254756 / MP: EPI254757 / NS: EPI254758","A/California/VRDL86/2009","A / H1N1","swl","P0","North America / United States / California","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-10-09",,"2010-04-27",,,"Unknown","Unknown","Unknown","Unknown","Unknown",21,"M",,,,,,,,,,"yes"
"EPI_ISL_74120","PB2: EPI254735 / PB1: EPI254736 / PA: EPI254737 / HA: EPI254738 / NP: EPI254739 / NA: EPI254740 / MP: EPI254741 / NS: EPI254742","A/California/VRDL84/2009","A / H1N1","swl","P0","North America / United States / California","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-10-09",,"2010-04-27",,,"Unknown","Unknown","Unknown","Unknown","Unknown",16,"F",,,,,,,,,,"yes"
"EPI_ISL_74119","PB2: EPI254727 / PB1: EPI254728 / PA: EPI254729 / HA: EPI254730 / NP: EPI254731 / NA: EPI254732 / MP: EPI254733 / NS: EPI254734","A/California/VRDL83/2009","A / H1N1","swl","P0","North America / United States / California","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-10-01",,"2010-04-27",,,"Unknown","Unknown","Unknown","Unknown","Unknown",38,"F",,,,,,,,,,"yes"
"EPI_ISL_73806","PB2: EPI254074 / PB1: EPI254075 / PA: EPI254076 / HA: EPI254077 / NP: EPI254078 / NA: EPI254079 / MP: EPI254080 / NS: EPI254081","A/Texas/JMS366/2009","A / H1N1","swl",,"North America / United States / Texas / Houston area","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-11-08",,"2010-04-19",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,"F",,,,,,,,,,"yes"
"EPI_ISL_73804","PB2: EPI254058 / PB1: EPI254059 / PA: EPI254060 / HA: EPI254061 / NP: EPI254062 / NA: EPI254063 / MP: EPI254064 / NS: EPI254065","A/Orenburg/IIV-13/2010","A / H1N1","swl","first chicken embryo","Europe / Russian Federation / Orenburg Oblast","Human","Initial import","Public Domain Database Import",,"Zhuravleva,M.M.; Prilipov,A.G.",,,"2010-03-02","isolation_source=bronchus autopsy material","2010-04-19",,,"Unknown","Unknown","Unknown","Unknown","Unknown",56,"M",,,,,0,,,,,"yes"
"EPI_ISL_73583","PB2: EPI253419 / PB1: EPI253420 / PA: EPI253418 / HA: EPI253422 / NP: EPI253415 / NA: EPI253421 / MP: EPI253417 / NS: EPI253416","A/Hunan/SWL18/2009","A / H1N1","swl","E2","Asia / China / Hunan","Human","Yu Lan (WHO Chinese National Influenza Center / Virology Institute, Chinese CDC)","WHO Chinese National Influenza Center",,"Yu Lan,Zi Li,Xiyan Li,Xiang Zhao,Yanhui Cheng,minju Tan,Xinwan Li,Lei Yang,Shumei Zou,Leying Wen,Dayan Wang,Dexin Li,Yuelong Shu",,,"2009-07-14",,,"A/California/07/2009 like",,"Resistant","Sensitive","Sensitive","Sensitive","Unknown",3,"F",,,,,,,,,,"no"
"EPI_ISL_73581","PB2: EPI253403 / PB1: EPI253404 / PA: EPI253402 / HA: EPI253406 / NP: EPI253399 / NA: EPI253405 / MP: EPI253401 / NS: EPI253400","A/Henan/SWL14/2009","A / H1N1","swl","C1","Asia / China / Henan","Human","Yu Lan (WHO Chinese National Influenza Center / Virology Institute, Chinese CDC)","WHO Chinese National Influenza Center",,"Yu Lan,Zi Li,Xiyan Li,Xiang Zhao,Yanhui Cheng,minju Tan,Xinwan Li,Lei Yang,Shumei Zou,Leying Wen,Dayan Wang,Dexin Li,Yuelong Shu",,,"2009-07-17",,,"A/California/07/2009 like",,"Resistant","Sensitive","Sensitive","Sensitive","Unknown",12,"M",,,,,,,,,,"no"
"EPI_ISL_73580","PB2: EPI253395 / PB1: EPI253396 / PA: EPI253394 / HA: EPI253398 / NP: EPI253391 / NA: EPI253397 / MP: EPI253393 / NS: EPI253392","A/Hainan/SWL14/2009","A / H1N1","swl","C1","Asia / China / Hainan","Human","Yu Lan (WHO Chinese National Influenza Center / Virology Institute, Chinese CDC)","WHO Chinese National Influenza Center",,"Yu Lan,Zi Li,Xiyan Li,Xiang Zhao,Yanhui Cheng,minju Tan,Xinwan Li,Lei Yang,Shumei Zou,Leying Wen,Dayan Wang,Dexin Li,Yuelong Shu",,,"2009-07-03",,,"A/California/07/2009 like",,"Resistant","Sensitive","Sensitive","Sensitive","Unknown",27,"M",,,,,,,,,,"no"
"EPI_ISL_73579","PB2: EPI253387 / PB1: EPI253388 / PA: EPI253386 / HA: EPI253390 / NP: EPI253383 / NA: EPI253389 / MP: EPI253385 / NS: EPI253384","A/Jiangxi/SWL2/2009","A / H1N1","swl","C1","Asia / China / Jiangxi","Human","Yu Lan (WHO Chinese National Influenza Center / Virology Institute, Chinese CDC)","WHO Chinese National Influenza Center",,"Yu Lan,Zi Li,Xiyan Li,Xiang Zhao,Yanhui Cheng,minju Tan,Xinwan Li,Lei Yang,Shumei Zou,Leying Wen,Dayan Wang,Dexin Li,Yuelong Shu",,,"2009-07-06",,,"A/California/07/2009 like",,"Resistant","Sensitive","Sensitive","Sensitive","Unknown",7,"F",,,,,,,,,,"no"
"EPI_ISL_73561","PB2: EPI253243 / PB1: EPI253244 / PA: EPI253242 / HA: EPI253246 / NP: EPI253239 / NA: EPI253245 / MP: EPI253241 / NS: EPI253240","A/Hainan/SWL2/2009","A / H1N1","swl","E2","Asia / China / Hainan","Human","Yu Lan (WHO Chinese National Influenza Center / Virology Institute, Chinese CDC)","WHO Chinese National Influenza Center",,"Yu Lan,Zi Li,Xiyan Li,Xiang Zhao,Yanhui Cheng,minju Tan,Xinwan Li,Lei Yang,Shumei Zou,Leying Wen,Dayan Wang,Dexin Li,Yuelong Shu",,,"2009-06-12",,"2010-04-18","A/California/07/2009 like",,"Resistant","Sensitive","Sensitive","Sensitive","Unknown",11,"M",,,,,,,,,,"no"
"EPI_ISL_73560","PB2: EPI253235 / PB1: EPI253236 / PA: EPI253234 / HA: EPI253238 / NP: EPI253231 / NA: EPI253237 / MP: EPI253233 / NS: EPI253232","A/Guangxi/SWL1/2009","A / H1N1","swl","C1","Asia / China / Guangxi","Human","Yu Lan (WHO Chinese National Influenza Center / Virology Institute, Chinese CDC)","WHO Chinese National Influenza Center",,"Yu Lan,Zi Li,Xiyan Li,Xiang Zhao,Yanhui Cheng,minju Tan,Xinwan Li,Lei Yang,Shumei Zou,Leying Wen,Dayan Wang,Dexin Li,Yuelong Shu",,,"2009-06-13",,,"A/California/07/2009 like",,"Resistant","Sensitive","Sensitive","Sensitive","Unknown",33,"F",,,,,,,,,,"no"
"EPI_ISL_73547","PB2: EPI253131 / PB1: EPI253132 / PA: EPI253130 / HA: EPI253134 / NP: EPI253127 / NA: EPI253133 / MP: EPI253129 / NS: EPI253128","A/Beijing/SWL6/2009","A / H1N1","swl","E2","Asia / China / Beijing","Human","Yu Lan (WHO Chinese National Influenza Center / Virology Institute, Chinese CDC)","WHO Chinese National Influenza Center",,"Yu Lan,Zi Li,Xiyan Li,Xiang Zhao,Yanhui Cheng,minju Tan,Xinwan Li,Lei Yang,Shumei Zou,Leying Wen,Dayan Wang,Dexin Li,Yuelong Shu",,,"2009-05-30",,,"A/California/07/2009 like",,"Resistant","Sensitive","Sensitive","Sensitive","Unknown",23,"M",,,,,,,,,,"no"
"EPI_ISL_73545","PB2: EPI253115 / PB1: EPI253116 / PA: EPI253114 / HA: EPI253118 / NP: EPI253111 / NA: EPI253117 / MP: EPI253113 / NS: EPI253112","A/Jiangxi/SWL1/2009","A / H1N1","swl","C1","Asia / China / Jiangxi","Human","Yu Lan (WHO Chinese National Influenza Center / Virology Institute, Chinese CDC)","WHO Chinese National Influenza Center",,"Yu Lan,Zi Li,Xiyan Li,Xiang Zhao,Yanhui Cheng,minju Tan,Xinwan Li,Lei Yang,Shumei Zou,Leying Wen,Dayan Wang,Dexin Li,Yuelong Shu",,,"2009-06-10",,"2010-04-18","A/California/07/2009 like",,"Resistant","Sensitive","Sensitive","Sensitive","Unknown",15,"F",,,,,,,,,,"no"
"EPI_ISL_73544","PB2: EPI253107 / PB1: EPI253108 / PA: EPI253106 / HA: EPI253110 / NP: EPI253103 / NA: EPI253109 / MP: EPI253105 / NS: EPI253104","A/Zhejiang/SWL2/2009","A / H1N1","swl","C1","Asia / China / Zhejiang","Human","Yu Lan (WHO Chinese National Influenza Center / Virology Institute, Chinese CDC)","WHO Chinese National Influenza Center",,"Yu Lan,Zi Li,Xiyan Li,Xiang Zhao,Yanhui Cheng,minju Tan,Xinwan Li,Lei Yang,Shumei Zou,Leying Wen,Dayan Wang,Dexin Li,Yuelong Shu",,,"2009-05-31",,"2010-04-18","A/California/07/2009 like",,"Resistant","Sensitive","Sensitive","Sensitive","Unknown",,,,,,,,,,,,"no"
"EPI_ISL_73539","PB2: EPI253063 / PB1: EPI253064 / PA: EPI253065 / HA: EPI253066 / NP: EPI253067 / NA: EPI253068 / MP: EPI253069 / NS: EPI253070","A/Texas/JMS412/2009","A / H1N1","swl",,"North America / United States / Texas","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2010-02-01","Location: Houston area","2010-04-14",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,"M",,,,,,,,,,"yes"
"EPI_ISL_73538","PB2: EPI253055 / PB1: EPI253056 / PA: EPI253057 / HA: EPI253058 / NP: EPI253059 / NA: EPI253060 / MP: EPI253061 / NS: EPI253062","A/Texas/JMS411/2009","A / H1N1","swl",,"North America / United States / Texas","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2010-01-25","Location: Houston area","2010-04-14",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,"M",,,,,,,,,,"yes"
"EPI_ISL_73536","PB2: EPI253039 / PB1: EPI253040 / PA: EPI253041 / HA: EPI253042 / NP: EPI253043 / NA: EPI253044 / MP: EPI253045 / NS: EPI253046","A/Texas/JMS409/2009","A / H1N1","swl",,"North America / United States / Texas","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2010-01-20","Location: Houston area","2010-04-14",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,"F",,,,,,,,,,"yes"
"EPI_ISL_73529","PB2: EPI252983 / PB1: EPI252984 / PA: EPI252985 / HA: EPI252986 / NP: EPI252987 / NA: EPI252988 / MP: EPI252989 / NS: EPI252990","A/Texas/JMS399/2009","A / H1N1","swl",,"North America / United States / Texas","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-12-31","Location: Houston area","2010-04-14",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,"M",,,,,,,,,,"yes"
"EPI_ISL_73528","PB2: EPI252975 / PB1: EPI252976 / PA: EPI252977 / HA: EPI252978 / NP: EPI252979 / NA: EPI252980 / MP: EPI252981 / NS: EPI252982","A/Texas/JMS398/2009","A / H1N1","swl",,"North America / United States / Texas","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-12-30","Location: Houston area","2010-04-14",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,"M",,,,,,,,,,"yes"
"EPI_ISL_73520","PB2: EPI252911 / PB1: EPI252912 / PA: EPI252913 / HA: EPI252914 / NP: EPI252915 / NA: EPI252916 / MP: EPI252917 / NS: EPI252918","A/Texas/JMS389/2009","A / H1N1","swl",,"North America / United States / Texas","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-12-16","Location: Houston area","2010-04-14",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,"F",,,,,,,,,,"yes"
"EPI_ISL_73519","PB2: EPI252903 / PB1: EPI252904 / PA: EPI252905 / HA: EPI252906 / NP: EPI252907 / NA: EPI252908 / MP: EPI252909 / NS: EPI252910","A/Texas/JMS388/2009","A / H1N1","swl",,"North America / United States / Texas","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-12-11","Location: Houston area","2010-04-14",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,"M",,,,,,,,,,"yes"
"EPI_ISL_73518","PB2: EPI252895 / PB1: EPI252896 / PA: EPI252897 / HA: EPI252898 / NP: EPI252899 / NA: EPI252900 / MP: EPI252901 / NS: EPI252902","A/Texas/JMS387/2009","A / H1N1","swl",,"North America / United States / Texas","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-12-08","Location: Houston area","2010-04-14",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,"M",,,,,,,,,,"yes"
"EPI_ISL_73517","PB2: EPI252887 / PB1: EPI252888 / PA: EPI252889 / HA: EPI252890 / NP: EPI252891 / NA: EPI252892 / MP: EPI252893 / NS: EPI252894","A/Texas/JMS386/2009","A / H1N1","swl",,"North America / United States / Texas","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-12-06","Location: Houston area","2010-04-14",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,"F",,,,,,,,,,"yes"
"EPI_ISL_73511","PB2: EPI252839 / PB1: EPI252840 / PA: EPI252841 / HA: EPI252842 / NP: EPI252843 / NA: EPI252844 / MP: EPI252845 / NS: EPI252846","A/Texas/JMS380/2009","A / H1N1","swl",,"North America / United States / Texas","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-11-27","Location: Houston area","2010-04-14",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,"M",,,,,,,,,,"yes"
"EPI_ISL_73509","PB2: EPI252823 / PB1: EPI252824 / PA: EPI252825 / HA: EPI252826 / NP: EPI252827 / NA: EPI252828 / MP: EPI252829 / NS: EPI252830","A/Texas/JMS373/2009","A / H1N1","swl",,"North America / United States / Texas","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-11-21","Location: Houston area","2010-04-14",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,"M",,,,,,,,,,"yes"
"EPI_ISL_73504","PB2: EPI252783 / PB1: EPI252784 / PA: EPI252785 / HA: EPI252786 / NP: EPI252787 / NA: EPI252788 / MP: EPI252789 / NS: EPI252790","A/Texas/JMS365/2009","A / H1N1","swl",,"North America / United States / Texas","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-11-08","Location: Houston area","2010-04-14",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,"F",,,,,,,,,,"yes"
"EPI_ISL_73492","PB2: EPI252687 / PB1: EPI252688 / PA: EPI252689 / HA: EPI252690 / NP: EPI252691 / NA: EPI252692 / MP: EPI252693 / NS: EPI252694","A/Texas/46223582/2009","A / H1N1","swl",,"North America / United States / Texas","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-10-22","Location: Houston area","2010-04-14",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_73491","PB2: EPI252679 / PB1: EPI252680 / PA: EPI252681 / HA: EPI252682 / NP: EPI252683 / NA: EPI252684 / MP: EPI252685 / NS: EPI252686","A/Texas/46223444/2009","A / H1N1","swl",,"North America / United States / Texas","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-10-22","Location: Houston area","2010-04-14",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_73481","PB2: EPI252599 / PB1: EPI252600 / PA: EPI252601 / HA: EPI252602 / NP: EPI252603 / NA: EPI252604 / MP: EPI252605 / NS: EPI252606","A/San Diego/INS101/2009","A / H1N1","swl","P0","North America / United States / California / San Diego County","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-10-14",,"2010-04-14",,,"Unknown","Unknown","Unknown","Unknown","Unknown",22,"M",,,,,,,,,,"yes"
"EPI_ISL_73475","PB2: EPI252551 / PB1: EPI252552 / PA: EPI252553 / HA: EPI252554 / NP: EPI252555 / NA: EPI252556 / MP: EPI252557 / NS: EPI252558","A/Ontario/9739/2009","A / H1N1","swl","MDCK1","North America / Canada / Ontario","Human","Initial import","Public Domain Database Import",,"Eshaghi,A.; Alexander,D.C.; Rosenfeld,P.; Ma,J.H.; Gubbay,J.B.; Low,D.E.",,,"2009-06-15",,"2010-04-13",,,"Unknown","Unknown","Unknown","Unknown","Unknown",25,"M",,,,,,"NAS",,,,"yes"
"EPI_ISL_73453","PB2: EPI252375 / PB1: EPI252376 / PA: EPI252377 / HA: EPI252378 / NP: EPI252379 / NA: EPI252380 / MP: EPI252381 / NS: EPI252382","A/Ontario/29801/2009","A / H1N1","swl","MDCK1","North America / Canada / Ontario","Human","Initial import","Public Domain Database Import",,"Eshaghi,A.; Alexander,D.C.; Rosenfeld,P.; Ma,J.H.; Gubbay,J.B.; Low,D.E.",,,"2009-10-19",,"2010-04-13",,,"Unknown","Unknown","Unknown","Unknown","Unknown",17,"M",,,,,,"NAS",,,,"yes"
"EPI_ISL_73449","PB2: EPI252343 / PB1: EPI252344 / PA: EPI252345 / HA: EPI252346 / NP: EPI252347 / NA: EPI252348 / MP: EPI252349 / NS: EPI252350","A/Ontario/25389/2009","A / H1N1","swl","MDCK1","North America / Canada / Ontario","Human","Initial import","Public Domain Database Import",,"Eshaghi,A.; Alexander,D.C.; Rosenfeld,P.; Ma,J.H.; Gubbay,J.B.; Low,D.E.",,,"2009-08-09",,"2010-04-13",,,"Unknown","Unknown","Unknown","Unknown","Unknown",25,"M",,,,,,"NAS",,,,"yes"
"EPI_ISL_73345","PB2: EPI251563 / PB1: EPI251564 / PA: EPI251565 / HA: EPI251566 / NP: EPI251567 / NA: EPI251568 / MP: EPI251569 / NS: EPI251570","A/Sichuanwenjiang/SWL456/2009","A / H1N1","swl",,"Asia / China / Sichuan Province","Human","Initial import","Public Domain Database Import",,"Xu,L.L.; Bao,L.L.; Lv,Q.; Sun,H.H.; Deng,W.; Li,F.D.; Zhan,L.J.; Zhu,H.; Zhang,L.F.; Qin,C.",,,"2009-11-06",,"2010-04-08",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,0,,,,,"yes"
